https://www.giantbomb.com/api/game/3030-24143/,Kudos 2,3010-51,Positech Computing Ltd.
https://www.giantbomb.com/api/game/3030-898/,Democracy 2,3010-51,Positech Computing Ltd.
https://www.giantbomb.com/api/game/3030-11495/,Kudos: Rock Legend,3010-51,Positech Computing Ltd.
https://www.giantbomb.com/api/game/3030-49975/,Shenmue III,3010-52,Deep Silver
https://www.giantbomb.com/api/game/3030-75865/,Let's Sing Country,3010-52,Deep Silver
https://www.giantbomb.com/api/game/3030-73819/,Killing Floor: Double Feature,3010-52,Deep Silver
https://www.giantbomb.com/api/game/3030-49508/,Outward,3010-52,Deep Silver
https://www.giantbomb.com/api/game/3030-34086/,Painkiller: Redemption,3010-54,JoWooD Productions Software AG
https://www.giantbomb.com/api/game/3030-29410/,Spellforce 2:  Faith in Destiny,3010-54,JoWooD Productions Software AG
https://www.giantbomb.com/api/game/3030-23796/,Arcania: Gothic 4,3010-54,JoWooD Productions Software AG
https://www.giantbomb.com/api/game/3030-23728/,Dungeon Lords: The Orb and the Oracle,3010-54,JoWooD Productions Software AG
https://www.giantbomb.com/api/game/3030-8587/,Five-a-Side Soccer,3010-55,Anirog Software
https://www.giantbomb.com/api/game/3030-49631/,Mr Speedy,3010-55,Anirog Software
https://www.giantbomb.com/api/game/3030-13098/,Zaga Mission,3010-55,Anirog Software
https://www.giantbomb.com/api/game/3030-49632/,Indian Attack,3010-55,Anirog Software
https://www.giantbomb.com/api/game/3030-56774/,Rizzoli and Isles: The Masterpiece Murders,3010-56,Pastel Games
https://www.giantbomb.com/api/game/3030-13709/,Covert Front: Episode Two - Station on the Horizon,3010-56,Pastel Games
https://www.giantbomb.com/api/game/3030-27/,Covert Front: Episode One - All Quiet on Covert Front,3010-56,Pastel Games
https://www.giantbomb.com/api/game/3030-63110/,Submachine,3010-56,Pastel Games
https://www.giantbomb.com/api/game/3030-57998/,Tennis Elbow 2013,3010-57,Mana Games
https://www.giantbomb.com/api/game/3030-31958/,Tennis Elbow 2009,3010-57,Mana Games
https://www.giantbomb.com/api/game/3030-28/,BALLOONrain,3010-57,Mana Games
https://www.giantbomb.com/api/game/3030-16465/,Tennis Elbow 2006,3010-57,Mana Games
https://www.giantbomb.com/api/game/3030-18432/,Fire Power,3010-60,MicroIllusions
https://www.giantbomb.com/api/game/3030-30/,Romantic Encounters at the Dome,3010-60,MicroIllusions
https://www.giantbomb.com/api/game/3030-4599/,Blackjack Academy,3010-60,MicroIllusions
https://www.giantbomb.com/api/game/3030-69770/,Galactic Invasion,3010-60,MicroIllusions
https://www.giantbomb.com/api/game/3030-77235/,Bayonetta/Vanquish 10th Anniversary Bundle,3010-62,Sega
https://www.giantbomb.com/api/game/3030-74946/,Hatsune Miku: Project Diva Mega Mix,3010-62,Sega
https://www.giantbomb.com/api/game/3030-72901/,Yakuza: Like a Dragon,3010-62,Sega
https://www.giantbomb.com/api/game/3030-68003/,Project Sakura Wars,3010-62,Sega
https://www.giantbomb.com/api/game/3030-39521/,Kids On Site,3010-64,"Digital Pictures, Inc."
https://www.giantbomb.com/api/game/3030-13379/,Supreme Warrior,3010-64,"Digital Pictures, Inc."
https://www.giantbomb.com/api/game/3030-2817/,Corpse Killer,3010-64,"Digital Pictures, Inc."
https://www.giantbomb.com/api/game/3030-33/,Slam City with Scottie Pippen,3010-64,"Digital Pictures, Inc."
https://www.giantbomb.com/api/game/3030-44756/,Falcon 4.0 BMS,3010-66,"MicroProse Software, Inc."
https://www.giantbomb.com/api/game/3030-8266/,Tactical Ops: Assault on Terror,3010-66,"MicroProse Software, Inc."
https://www.giantbomb.com/api/game/3030-11751/,Majesty: The Fantasy Kingdom Sim,3010-66,"MicroProse Software, Inc."
https://www.giantbomb.com/api/game/3030-13935/,Grand Prix 3,3010-66,"MicroProse Software, Inc."
https://www.giantbomb.com/api/game/3030-6496/,Strider 2,3010-67,U.S. Gold Ltd.
https://www.giantbomb.com/api/game/3030-16217/,Treasures of the Savage Frontier,3010-67,U.S. Gold Ltd.
https://www.giantbomb.com/api/game/3030-12273/,Olympic Summer Games,3010-67,U.S. Gold Ltd.
https://www.giantbomb.com/api/game/3030-151/,Olympic Games: Atlanta 1996,3010-67,U.S. Gold Ltd.
https://www.giantbomb.com/api/game/3030-1586/,Total Club Manager 2003,3010-68,EA Bright Light
https://www.giantbomb.com/api/game/3030-5919/,The F.A. Premier League Football Manager 2000,3010-68,EA Bright Light
https://www.giantbomb.com/api/game/3030-11621/,Football Fusion,3010-68,EA Bright Light
https://www.giantbomb.com/api/game/3030-1467/,FA Premier League Football Manager 2000,3010-68,EA Bright Light
https://www.giantbomb.com/api/game/3030-38/,Military Aircraft,3010-73,"Abacus Software, Inc."
https://www.giantbomb.com/api/game/3030-18785/,Agharta: The Hollow Earth,3010-77,Novitas GmbH
https://www.giantbomb.com/api/game/3030-14091/,Addiction Pinball,3010-77,Novitas GmbH
https://www.giantbomb.com/api/game/3030-12936/,Silent Service II,3010-77,Novitas GmbH
https://www.giantbomb.com/api/game/3030-15918/,Stunts,3010-77,Novitas GmbH
https://www.giantbomb.com/api/game/3030-73517/,Call of Duty: Modern Warfare,3010-78,Activision
https://www.giantbomb.com/api/game/3030-73590/,Call of Duty: Mobile,3010-78,Activision
https://www.giantbomb.com/api/game/3030-71298/,Crash Team Racing: Nitro Fueled,3010-78,Activision
https://www.giantbomb.com/api/game/3030-68907/,Sekiro: Shadows Die Twice,3010-78,Activision
https://www.giantbomb.com/api/game/3030-31511/,Virtua Cop 3,3010-81,SEGA-AM2
https://www.giantbomb.com/api/game/3030-68625/,Digital Dance Mix Vol.1 Namie Amuro,3010-81,SEGA-AM2
https://www.giantbomb.com/api/game/3030-70220/,The Settlers,3010-82,Ubisoft Entertainment
https://www.giantbomb.com/api/game/3030-73790/,Roller Champions,3010-82,Ubisoft Entertainment
https://www.giantbomb.com/api/game/3030-73788/,Tom Clancy's Rainbow Six Quarantine,3010-82,Ubisoft Entertainment
https://www.giantbomb.com/api/game/3030-73709/,Watch Dogs: Legion,3010-82,Ubisoft Entertainment
https://www.giantbomb.com/api/game/3030-44273/,Obduction,3010-83,Cyan
https://www.giantbomb.com/api/game/3030-32349/,Cosmic Osmo and the Worlds Beyond the Mackerel,3010-83,Cyan
https://www.giantbomb.com/api/game/3030-8786/,The Manhole,3010-83,Cyan
https://www.giantbomb.com/api/game/3030-73809/,Contra: Rogue Corps,3010-87,Konami
https://www.giantbomb.com/api/game/3030-75414/,Castlevania: Grimoire of Souls,3010-87,Konami
https://www.giantbomb.com/api/game/3030-75220/,Frogger in Toy Town,3010-87,Konami
https://www.giantbomb.com/api/game/3030-73841/,eFootball PES 2020,3010-87,Konami
https://www.giantbomb.com/api/game/3030-7997/,All-Star Baseball 2005,3010-88,"Acclaim Entertainment, Inc."
https://www.giantbomb.com/api/game/3030-11999/,Worms Forts: Under Siege,3010-88,"Acclaim Entertainment, Inc."
https://www.giantbomb.com/api/game/3030-7556/,Showdown: Legends of Wrestling,3010-88,"Acclaim Entertainment, Inc."
https://www.giantbomb.com/api/game/3030-16031/,Alias,3010-88,"Acclaim Entertainment, Inc."
https://www.giantbomb.com/api/game/3030-70241/,Animal Crossing: New Horizons,3010-90,Nintendo
https://www.giantbomb.com/api/game/3030-77146/,Pokémon Mystery Dungeon: Rescue Team DX,3010-90,Nintendo
https://www.giantbomb.com/api/game/3030-76543/,Dr Kawashima’s Brain Training for Nintendo Switch,3010-90,Nintendo
https://www.giantbomb.com/api/game/3030-59938/,Pokémon Sword/Shield,3010-90,Nintendo
https://www.giantbomb.com/api/game/3030-26881/,Warriors: Legends of Troy,3010-94,"Koei Co., Ltd."
https://www.giantbomb.com/api/game/3030-23748/,Dynasty Warriors Online: Dance of the Divine General,3010-94,"Koei Co., Ltd."
https://www.giantbomb.com/api/game/3030-24041/,Quantum Theory,3010-94,"Koei Co., Ltd."
https://www.giantbomb.com/api/game/3030-23143/,Monster Racers,3010-94,"Koei Co., Ltd."
https://www.giantbomb.com/api/game/3030-33037/,Boomerang Sports Queimada,3010-96,Tec Toy Indústria de Brinquedos S.A.
https://www.giantbomb.com/api/game/3030-32043/,Zeebo Extreme: Jetboard,3010-96,Tec Toy Indústria de Brinquedos S.A.
https://www.giantbomb.com/api/game/3030-32041/,Zeebo Extreme: Bóia Cross,3010-96,Tec Toy Indústria de Brinquedos S.A.
https://www.giantbomb.com/api/game/3030-34947/,Boomerang Sports Vôlei,3010-96,Tec Toy Indústria de Brinquedos S.A.
https://www.giantbomb.com/api/game/3030-11755/,Falcon 4.0: Allied Force,3010-97,GraphSim Entertainment
https://www.giantbomb.com/api/game/3030-15012/,F/A-18 Hornet 3.0,3010-97,GraphSim Entertainment
https://www.giantbomb.com/api/game/3030-33081/,Dragon Age Legends,3010-98,BioWare
https://www.giantbomb.com/api/game/3030-7392/,Baldur's Gate: Tales of the Sword Coast,3010-99,Black Isle Studios
https://www.giantbomb.com/api/game/3030-52/,Baldur's Gate,3010-99,Black Isle Studios
https://www.giantbomb.com/api/game/3030-10637/,Baldur's Gate II: Shadows of Amn,3010-99,Black Isle Studios
https://www.giantbomb.com/api/game/3030-2825/,Screamer 4x4,3010-102,Virgin Interactive Entertainment (Europe) Ltd.
https://www.giantbomb.com/api/game/3030-9448/,Original War,3010-102,Virgin Interactive Entertainment (Europe) Ltd.
https://www.giantbomb.com/api/game/3030-20183/,Codename: Outbreak,3010-102,Virgin Interactive Entertainment (Europe) Ltd.
https://www.giantbomb.com/api/game/3030-34504/,3D Pocket Pool,3010-102,Virgin Interactive Entertainment (Europe) Ltd.
https://www.giantbomb.com/api/game/3030-57912/,Marvel's Avengers,3010-104,Square Enix
https://www.giantbomb.com/api/game/3030-68912/,Dying Light 2,3010-104,Square Enix
https://www.giantbomb.com/api/game/3030-73726/,Outriders,3010-104,Square Enix
https://www.giantbomb.com/api/game/3030-73799/,Circuit Superstars,3010-104,Square Enix
https://www.giantbomb.com/api/game/3030-35702/,Vendetta: Curse of Raven's Cry,3010-106,TopWare Interactive
https://www.giantbomb.com/api/game/3030-29010/,Scivelation,3010-106,TopWare Interactive
https://www.giantbomb.com/api/game/3030-43447/,Skydive: Proximity Flight,3010-106,TopWare Interactive
https://www.giantbomb.com/api/game/3030-42275/,Pressure,3010-106,TopWare Interactive
https://www.giantbomb.com/api/game/3030-20547/,Naruto: Ninja Destiny,3010-110,"TAKARA Co., Ltd."
https://www.giantbomb.com/api/game/3030-48477/,Dan Doh!! Tobase Shouri no Smile Shot,3010-110,"TAKARA Co., Ltd."
https://www.giantbomb.com/api/game/3030-547/,Dream Mix TV World Fighters,3010-110,"TAKARA Co., Ltd."
https://www.giantbomb.com/api/game/3030-73399/,Duel Masters: Nettō! Battle Arena,3010-110,"TAKARA Co., Ltd."
https://www.giantbomb.com/api/game/3030-34429/,Cartoon Network: Punch Time Explosion,3010-111,Crave Entertainment
https://www.giantbomb.com/api/game/3030-29187/,Man vs. Wild,3010-111,Crave Entertainment
https://www.giantbomb.com/api/game/3030-29188/,Deadliest Catch: Sea of Chaos,3010-111,Crave Entertainment
https://www.giantbomb.com/api/game/3030-32764/,Witches & Vampires: The Secrets of Ashburry,3010-111,Crave Entertainment
